"key","date","to","from","action_team","notes","edge_label","pick_involved","rights_involved","teams_involved"
"free agencyLuol Deng","2016-07-07","Luol Deng","free agency","Lakers","signed unrestricted free agent to a 4-year, $72M contract","On 2016-07-07, Luol Deng is signed unrestricted free agent to a 4-year, $72M contract by Lakers",FALSE,FALSE,"Lakers"
"D.J. Augustinefree agency","2016-07-07","D.J. Augustine","free agency","Magic","signed unrestricted free agent to a 4-year, $29M contract","On 2016-07-07, D.J. Augustine is signed unrestricted free agent to a 4-year, $29M contract by Magic",FALSE,FALSE,"Magic"
"free agencyJeff Green","2016-07-07","Jeff Green","free agency","Magic","signed unrestricted free agent to a 1-year, $15M contract","On 2016-07-07, Jeff Green is signed unrestricted free agent to a 1-year, $15M contract by Magic",FALSE,FALSE,"Magic"
"Andrew Boguttrade exception","2016-07-07","Andrew Bogut","trade exception","Mavericks","trade with Warriors","On 2016-07-07, Mavericks make trade with Warriors for Andrew Bogut, and in exhchange give traded player exception to them.",FALSE,FALSE,"Mavericks, Warriors"
"free agencyHarrison Barnes","2016-07-07","Harrison Barnes","free agency","Mavericks","signed restricted free agent to a 4-year, $94M contract (Warriors declined to match Mavericks offer sheet)","On 2016-07-07, Harrison Barnes is signed restricted free agent to a 4-year, $94M contract (Warriors declined to match Mavericks offer sheet) by Mavericks",FALSE,FALSE,"Mavericks"
"Jeremy EvansStanko Barac","2016-07-07","Stanko Barac","Jeremy Evans","Mavericks","trade with Pacers","On 2016-07-07, Mavericks make trade with Pacers for rights to Stanko Barac, and in exhchange give Jeremy Evans to them.",FALSE,TRUE,"Mavericks, Pacers"
"Emir PreldzicStanko Barac","2016-07-07","Stanko Barac","Emir Preldzic","Mavericks","trade with Pacers","On 2016-07-07, Mavericks make trade with Pacers for rights to Stanko Barac, and in exhchange give rights to Emir Preldzic to them.",FALSE,TRUE,"Mavericks, Pacers"
"cashStanko Barac","2016-07-07","Stanko Barac","cash","Mavericks","trade with Pacers","On 2016-07-07, Mavericks make trade with Pacers for rights to Stanko Barac, and in exhchange give cash considerations to them.",FALSE,TRUE,"Mavericks, Pacers"
"Caris LeVertThaddeus Young","2016-07-07","Caris LeVert","Thaddeus Young","Nets","trade with Pacers","On 2016-07-07, Nets make trade with Pacers for rights to Caris LeVert, and in exhchange give Thaddeus Young to them.",FALSE,TRUE,"Nets, Pacers"
"George HillJeff Teague","2016-07-07","Jeff Teague","George Hill","Pacers","3-team trade with Hawks, Jazz","On 2016-07-07, Pacers make 3-team trade with Hawks, Jazz for Jeff Teague, and in exhchange give George Hill to them.",FALSE,FALSE,"Pacers, Hawks, Jazz"
"Cameron Bairstowfree agency","2016-07-07","free agency","Cameron Bairstow","Pistons","waived","On 2016-07-07, Cameron Bairstow becomes a free agent from Pistons",FALSE,FALSE,"Pistons"
"free agencyJoel Anthony","2016-07-07","free agency","Joel Anthony","Pistons","waived","On 2016-07-07, Joel Anthony becomes a free agent from Pistons",FALSE,FALSE,"Pistons"
"free agencyJon Leuer","2016-07-07","Jon Leuer","free agency","Pistons","signed unrestricted free agent to a 4-year, $42M contract","On 2016-07-07, Jon Leuer is signed unrestricted free agent to a 4-year, $42M contract by Pistons",FALSE,FALSE,"Pistons"
"Brandon Rushfree agency","2016-07-07","Brandon Rush","free agency","Timberwolves","signed unrestricted free agent to a 1-year, $3.5M contract","On 2016-07-07, Brandon Rush is signed unrestricted free agent to a 1-year, $3.5M contract by Timberwolves",FALSE,FALSE,"Timberwolves"
"free agencyKevin Durant","2016-07-07","Kevin Durant","free agency","Warriors","signed unrestricted free agent to a 2-year, $54.3M contract (second year is player option)","On 2016-07-07, Kevin Durant is signed unrestricted free agent to a 2-year, $54.3M contract (second year is player option) by Warriors",FALSE,FALSE,"Warriors"
"Drew Goodenfree agency","2016-07-07","free agency","Drew Gooden","Wizards","waived","On 2016-07-07, Drew Gooden becomes a free agent from Wizards",FALSE,FALSE,"Wizards"
"Andrew Nicholsonfree agency","2016-07-07","Andrew Nicholson","free agency","Wizards","signed unrestricted free agent to a 4-year, $26M contract","On 2016-07-07, Andrew Nicholson is signed unrestricted free agent to a 4-year, $26M contract by Wizards",FALSE,FALSE,"Wizards"
"free agencyIan Mahinmi","2016-07-07","Ian Mahinmi","free agency","Wizards","signed unrestricted free agent to a 4-year, $64M contract","On 2016-07-07, Ian Mahinmi is signed unrestricted free agent to a 4-year, $64M contract by Wizards",FALSE,FALSE,"Wizards"
"Albert MirallesMatthew Dellavedova / Matt Dellavedova","2016-07-07","Matthew Dellavedova / Matt Dellavedova","Albert Miralles","Bucks","trade with Cavaliers","On 2016-07-07, Bucks make trade with Cavaliers for Matthew Dellavedova / Matt Dellavedova, and in exhchange give rights to Albert Miralles to them.",FALSE,TRUE,"Bucks, Cavaliers"
"Albert MirallesMike Dunleavy Jr.","2016-07-07","Albert Miralles","Mike Dunleavy Jr.","Bulls","trade with Cavaliers","On 2016-07-07, Bulls make trade with Cavaliers for rights to Albert Miralles, and in exhchange give Mike Dunleavy Jr. to them.",FALSE,TRUE,"Bulls, Cavaliers"
"Albert MirallesVladimir Veremeenko","2016-07-07","Albert Miralles","Vladimir Veremeenko","Bulls","trade with Cavaliers","On 2016-07-07, Bulls make trade with Cavaliers for rights to Albert Miralles, and in exhchange give rights to Vladimir Veremeenko to them.",FALSE,TRUE,"Bulls, Cavaliers"
"free agencyMatt Barnes","2016-07-07","Matt Barnes","free agency","Kings","signed unrestricted free agent to a 2-year, $12M contract","On 2016-07-07, Matt Barnes is signed unrestricted free agent to a 2-year, $12M contract by Kings",FALSE,FALSE,"Kings"
"free agencyJames Webb III","2016-07-08","James Webb III","free agency","76ers","signed free agent to a 2-year contract","On 2016-07-08, James Webb III is signed free agent to a 2-year contract by 76ers",FALSE,FALSE,"76ers"
"free agencyShawn Long","2016-07-08","Shawn Long","free agency","76ers","signed free agent to a 2-year contract","On 2016-07-08, Shawn Long is signed free agent to a 2-year contract by 76ers",FALSE,FALSE,"76ers"
"Al Horfordfree agency","2016-07-08","Al Horford","free agency","Celtics","signed unrestricted free agent to a 4-year, $113M contract (fourth year is player option)","On 2016-07-08, Al Horford is signed unrestricted free agent to a 4-year, $113M contract (fourth year is player option) by Celtics",FALSE,FALSE,"Celtics"
"free agencyGarrett Temple","2016-07-08","Garrett Temple","free agency","Kings","signed unrestricted free agent to a 3-year, $24M contract","On 2016-07-08, Garrett Temple is signed unrestricted free agent to a 3-year, $24M contract by Kings",FALSE,FALSE,"Kings"
"Brandon Jenningsfree agency","2016-07-08","Brandon Jennings","free agency","Knicks","signed unrestricted free agent to a 1-year, ~$5M contract","On 2016-07-08, Brandon Jennings is signed unrestricted free agent to a 1-year, ~$5M contract by Knicks",FALSE,FALSE,"Knicks"
"Courtney Leefree agency","2016-07-08","Courtney Lee","free agency","Knicks","signed unrestricted free agent to a 4-year, $48M contract","On 2016-07-08, Courtney Lee is signed unrestricted free agent to a 4-year, $48M contract by Knicks",FALSE,FALSE,"Knicks"
"free agencyJoakim Noah","2016-07-08","Joakim Noah","free agency","Knicks","signed unrestricted free agent to a 4-year, $72M contract","On 2016-07-08, Joakim Noah is signed unrestricted free agent to a 4-year, $72M contract by Knicks",FALSE,FALSE,"Knicks"
"free agencyTimofey Mozgov","2016-07-08","Timofey Mozgov","free agency","Lakers","signed unrestricted free agent to a 4-year, $64M contract","On 2016-07-08, Timofey Mozgov is signed unrestricted free agent to a 4-year, $64M contract by Lakers",FALSE,FALSE,"Lakers"
"Dorian Finney-Smithfree agency","2016-07-08","Dorian Finney-Smith","free agency","Mavericks","signed free agent","On 2016-07-08, Dorian Finney-Smith is signed free agent by Mavericks",FALSE,FALSE,"Mavericks"
"free agencyTrevor Booker","2016-07-08","Trevor Booker","free agency","Nets","signed unrestricted free agent to a 2-year, $18M contract","On 2016-07-08, Trevor Booker is signed unrestricted free agent to a 2-year, $18M contract by Nets",FALSE,FALSE,"Nets"
"Al Jeffersonfree agency","2016-07-08","Al Jefferson","free agency","Pacers","signed unrestricted free agent to a 3-year, $30M contract","On 2016-07-08, Al Jefferson is signed unrestricted free agent to a 3-year, $30M contract by Pacers",FALSE,FALSE,"Pacers"
"free agencyJared Dudley","2016-07-08","Jared Dudley","free agency","Suns","signed unrestricted free agent to a 3-year, $30M contract","On 2016-07-08, Jared Dudley is signed unrestricted free agent to a 3-year, $30M contract by Suns",FALSE,FALSE,"Suns"
"free agencyGerald Henderson (b","2016-07-09","Gerald Henderson (b","free agency","76ers","signed unrestricted free agent to a 2-year, $18M contract","On 2016-07-09, Gerald Henderson (b) is signed unrestricted free agent to a 2-year, $18M contract by 76ers",FALSE,FALSE,"76ers"
"Anthony Tolliverfree agency","2016-07-09","Anthony Tolliver","free agency","Kings","signed unrestricted free agent to a 2-year, $16M contract (second year guaranteed for $2M)","On 2016-07-09, Anthony Tolliver is signed unrestricted free agent to a 2-year, $16M contract (second year guaranteed for $2M) by Kings",FALSE,FALSE,"Kings"
"free agencyMindaugas Kuzminskas","2016-07-09","Mindaugas Kuzminskas","free agency","Knicks","signed free agent","On 2016-07-09, Mindaugas Kuzminskas is signed free agent by Knicks",FALSE,FALSE,"Knicks"
"Eric Gordonfree agency","2016-07-09","Eric Gordon","free agency","Rockets","signed unrestricted free agent to a 4-year, $53M contract","On 2016-07-09, Eric Gordon is signed unrestricted free agent to a 4-year, $53M contract by Rockets",FALSE,FALSE,"Rockets"
"free agencyRyan Anderson","2016-07-09","Ryan Anderson","free agency","Rockets","signed unrestricted free agent to a 4-year, $80M contract","On 2016-07-09, Ryan Anderson is signed unrestricted free agent to a 4-year, $80M contract by Rockets",FALSE,FALSE,"Rockets"
"free agencyJames Johnson","2016-07-10","James Johnson","free agency","Heat","signed unrestricted free agent to a 1-year, $4M contract","On 2016-07-10, James Johnson is signed unrestricted free agent to a 1-year, $4M contract by Heat",FALSE,FALSE,"Heat"
"Luke BabbittTony Carr","2016-07-10","Luke Babbitt","Tony Carr","Heat","trade with Pelicans","On 2016-07-10, Heat make trade with Pelicans for Luke Babbitt, and in exhchange give 2018 second round pick (#51-Tony Carr) to them.",TRUE,FALSE,"Heat, Pelicans"
"cashLuke Babbitt","2016-07-10","Luke Babbitt","cash","Heat","trade with Pelicans","On 2016-07-10, Heat make trade with Pelicans for Luke Babbitt, and in exhchange give cash to them.",FALSE,FALSE,"Heat, Pelicans"
"free agencyTim Duncan","2016-07-11","free agency","Tim Duncan","Spurs","waived","On 2016-07-11, Tim Duncan becomes a free agent from Spurs",FALSE,FALSE,"Spurs"
"free agencyJerryd Bayless","2016-07-12","Jerryd Bayless","free agency","76ers","signed unrestricted free agent to a 3-year, $27M contract","On 2016-07-12, Jerryd Bayless is signed unrestricted free agent to a 3-year, $27M contract by 76ers",FALSE,FALSE,"76ers"
"free agencySergio Rodriguez","2016-07-12","Sergio Rodriguez","free agency","76ers","signed free agent to a 1-year, $8M contract","On 2016-07-12, Sergio Rodriguez is signed free agent to a 1-year, $8M contract by 76ers",FALSE,FALSE,"76ers"
"free agencyMarreese Speights","2016-07-12","Marreese Speights","free agency","Clippers","signed unrestricted free agent to a 1-year minimum contract","On 2016-07-12, Marreese Speights is signed unrestricted free agent to a 1-year minimum contract by Clippers",FALSE,FALSE,"Clippers"
"free agencyLamar Patterson","2016-07-12","free agency","Lamar Patterson","Hawks","waived","On 2016-07-12, Lamar Patterson becomes a free agent from Hawks",FALSE,FALSE,"Hawks"
"Dwight Howardfree agency","2016-07-12","Dwight Howard","free agency","Hawks","signed unrestricted free agent to a 3-year, $70.5M contract","On 2016-07-12, Dwight Howard is signed unrestricted free agent to a 3-year, $70.5M contract by Hawks",FALSE,FALSE,"Hawks"
"free agencyStefan Jankovic","2016-07-12","Stefan Jankovic","free agency","Heat","signed free agent","On 2016-07-12, Stefan Jankovic is signed free agent by Heat",FALSE,FALSE,"Heat"
"free agencyZaur Pachulia / Zaza Pachulia","2016-07-12","Zaur Pachulia / Zaza Pachulia","free agency","Warriors","signed unrestricted free agent to a 1-year, $2.9M contract","On 2016-07-12, Zaur Pachulia / Zaza Pachulia is signed unrestricted free agent to a 1-year, $2.9M contract by Warriors",FALSE,FALSE,"Warriors"
"cashTroy Daniels","2016-07-12","Troy Daniels","cash","Grizzlies","trade with Hornets","On 2016-07-12, Grizzlies make trade with Hornets for Troy Daniels, and in exhchange give cash to them.",FALSE,FALSE,"Grizzlies, Hornets"
"trade exceptionTroy Daniels","2016-07-12","Troy Daniels","trade exception","Grizzlies","trade with Hornets","On 2016-07-12, Grizzlies make trade with Hornets for Troy Daniels, and in exhchange give traded player exception to them.",FALSE,FALSE,"Grizzlies, Hornets"
"free agencyGreivis Vasquez","2016-07-13","Greivis Vasquez","free agency","Nets","signed unrestricted free agent to a 1-year, $5M contract","On 2016-07-13, Greivis Vasquez is signed unrestricted free agent to a 1-year, $5M contract by Nets",FALSE,FALSE,"Nets"
"free agencyMalcolm Delaney","2016-07-14","Malcolm Delaney","free agency","Hawks","signed free agent","On 2016-07-14, Malcolm Delaney is signed free agent by Hawks",FALSE,FALSE,"Hawks"
"free agencyNicolas Brussino","2016-07-14","Nicolas Brussino","free agency","Mavericks","signed free agent to a 3-year contract","On 2016-07-14, Nicolas Brussino is signed free agent to a 3-year contract by Mavericks",FALSE,FALSE,"Mavericks"
"free agencyRandy Foye","2016-07-14","Randy Foye","free agency","Nets","signed unrestricted free agent to a 1-year contract","On 2016-07-14, Randy Foye is signed unrestricted free agent to a 1-year contract by Nets",FALSE,FALSE,"Nets"
"free agencyJared Sullinger","2016-07-14","Jared Sullinger","free agency","Raptors","signed unrestricted free agent to a 1-year, $6M contract","On 2016-07-14, Jared Sullinger is signed unrestricted free agent to a 1-year, $6M contract by Raptors",FALSE,FALSE,"Raptors"
"Bryn Forbesfree agency","2016-07-14","Bryn Forbes","free agency","Spurs","signed free agent","On 2016-07-14, Bryn Forbes is signed free agent by Spurs",FALSE,FALSE,"Spurs"
"Dewayne Dedmonfree agency","2016-07-14","Dewayne Dedmon","free agency","Spurs","signed unrestricted free agent to a 2-year, $6M contract","On 2016-07-14, Dewayne Dedmon is signed unrestricted free agent to a 2-year, $6M contract by Spurs",FALSE,FALSE,"Spurs"
"free agencyPau Gasol","2016-07-14","Pau Gasol","free agency","Spurs","signed unrestricted free agent to a 2-year, $30M contract (second year is player option)","On 2016-07-14, Pau Gasol is signed unrestricted free agent to a 2-year, $30M contract (second year is player option) by Spurs",FALSE,FALSE,"Spurs"
"free agencyRyan Arcidiacono","2016-07-14","Ryan Arcidiacono","free agency","Spurs","signed free agent to a 2-year contract","On 2016-07-14, Ryan Arcidiacono is signed free agent to a 2-year contract by Spurs",FALSE,FALSE,"Spurs"
"Chukwudiebere Maduabum / Chu Chu MaduabumSasha Kaun","2016-07-15","Sasha Kaun","Chukwudiebere Maduabum / Chu Chu Maduabum","76ers","trade with Cavaliers","On 2016-07-15, 76ers make trade with Cavaliers for Sasha Kaun, and in exhchange give rights to Chukwudiebere Maduabum / Chu Chu Maduabum to them.",FALSE,TRUE,"76ers, Cavaliers"
"cashChukwudiebere Maduabum / Chu Chu Maduabum","2016-07-15","cash","Chukwudiebere Maduabum / Chu Chu Maduabum","76ers","trade with Cavaliers","On 2016-07-15, 76ers make trade with Cavaliers for cash, and in exhchange give rights to Chukwudiebere Maduabum / Chu Chu Maduabum to them.",FALSE,TRUE,"76ers, Cavaliers"
"Dwyane Wadefree agency","2016-07-15","Dwyane Wade","free agency","Bulls","signed unrestricted free agent to a 2-year, $47M contract","On 2016-07-15, Dwyane Wade is signed unrestricted free agent to a 2-year, $47M contract by Bulls",FALSE,FALSE,"Bulls"
"free agencyMatt Costello","2016-07-15","Matt Costello","free agency","Hawks","signed free agent to a 2-year contract","On 2016-07-15, Matt Costello is signed free agent to a 2-year contract by Hawks",FALSE,FALSE,"Hawks"
"free agencyOkaro White","2016-07-15","Okaro White","free agency","Heat","signed free agent","On 2016-07-15, Okaro White is signed free agent by Heat",FALSE,FALSE,"Heat"
"free agencyJonathan Gibson","2016-07-15","Jonathan Gibson","free agency","Mavericks","signed free agent to a 3-year contract","On 2016-07-15, Jonathan Gibson is signed free agent to a 3-year contract by Mavericks",FALSE,FALSE,"Mavericks"
"C.J. WilcoxRoy Devyn Marble / Roy Marble (Devyn","2016-07-15","Roy Devyn Marble / Roy Marble (Devyn","C.J. Wilcox","Clippers","trade with Magic","On 2016-07-15, Clippers make trade with Magic for Roy Devyn Marble / Roy Marble (Devyn), and in exhchange give C.J. Wilcox to them.",FALSE,FALSE,"Clippers, Magic"
"cashRoy Devyn Marble / Roy Marble (Devyn","2016-07-15","Roy Devyn Marble / Roy Marble (Devyn","cash","Clippers","trade with Magic","On 2016-07-15, Clippers make trade with Magic for Roy Devyn Marble / Roy Marble (Devyn), and in exhchange give cash to them.",FALSE,FALSE,"Clippers, Magic"
"free agencyRoy Devyn Marble / Roy Marble (Devyn","2016-07-15","free agency","Roy Devyn Marble / Roy Marble (Devyn","Clippers","waived","On 2016-07-15, Roy Devyn Marble / Roy Marble (Devyn) becomes a free agent from Clippers",FALSE,FALSE,"Clippers"
"Branden Dawsonfree agency","2016-07-16","free agency","Branden Dawson","Clippers","waived","On 2016-07-16, Branden Dawson becomes a free agent from Clippers",FALSE,FALSE,"Clippers"
"Fred VanVleetfree agency","2016-07-16","Fred VanVleet","free agency","Raptors","signed free agent","On 2016-07-16, Fred VanVleet is signed free agent by Raptors",FALSE,FALSE,"Raptors"
"free agencyNene / Nene Hilario / Maybyner Hilario","2016-07-19","Nene / Nene Hilario / Maybyner Hilario","free agency","Rockets","signed unrestricted free agent to a 1-year, $2.9M contract","On 2016-07-19, Nene / Nene Hilario / Maybyner Hilario is signed unrestricted free agent to a 1-year, $2.9M contract by Rockets",FALSE,FALSE,"Rockets"
"free agencyLeandro Barbosa","2016-07-19","Leandro Barbosa","free agency","Suns","signed unrestricted free agent to a 2-year, $8M contract (second year is team option)","On 2016-07-19, Leandro Barbosa is signed unrestricted free agent to a 2-year, $8M contract (second year is team option) by Suns",FALSE,FALSE,"Suns"
"free agencyIsaiah Canaan","2016-07-20","Isaiah Canaan","free agency","Bulls","signed unrestricted free agent to a 2-year contract","On 2016-07-20, Isaiah Canaan is signed unrestricted free agent to a 2-year contract by Bulls",FALSE,FALSE,"Bulls"
"free agencyKyle Collinsworth","2016-07-20","Kyle Collinsworth","free agency","Mavericks","signed free agent to a 2-year contract","On 2016-07-20, Kyle Collinsworth is signed free agent to a 2-year contract by Mavericks",FALSE,FALSE,"Mavericks"
"Chris Andersenfree agency","2016-07-21","Chris Andersen","free agency","Cavaliers","signed unrestricted free agent to a 1-year minimum contract","On 2016-07-21, Chris Andersen is signed unrestricted free agent to a 1-year minimum contract by Cavaliers",FALSE,FALSE,"Cavaliers"
"Aaron Brooksfree agency","2016-07-21","Aaron Brooks","free agency","Pacers","signed unrestricted free agent to a 1-year, $2.5M contract","On 2016-07-21, Aaron Brooks is signed unrestricted free agent to a 1-year, $2.5M contract by Pacers",FALSE,FALSE,"Pacers"
"E'Twaun Moorefree agency","2016-07-21","E'Twaun Moore","free agency","Pelicans","signed unrestricted free agent to a 4-year, $34M contract","On 2016-07-21, E'Twaun Moore is signed unrestricted free agent to a 4-year, $34M contract by Pelicans",FALSE,FALSE,"Pelicans"
"free agencySolomon Hill","2016-07-21","Solomon Hill","free agency","Pelicans","signed unrestricted free agent to a 4-year, $52M contract","On 2016-07-21, Solomon Hill is signed unrestricted free agent to a 4-year, $52M contract by Pelicans",FALSE,FALSE,"Pelicans"
"free agencyJarrod Uthoff","2016-07-21","Jarrod Uthoff","free agency","Raptors","signed free agent to a 2-year contract","On 2016-07-21, Jarrod Uthoff is signed free agent to a 2-year contract by Raptors",FALSE,FALSE,"Raptors"
"free agencyTomas Satoransky","2016-07-21","Tomas Satoransky","free agency","Wizards","signed free agent to a 3-year contract","On 2016-07-21, Tomas Satoransky is signed free agent to a 3-year contract by Wizards",FALSE,FALSE,"Wizards"
"free agencyTerrence Jones","2016-07-22","Terrence Jones","free agency","Pelicans","signed unrestricted free agent to a 1-year minimum contract","On 2016-07-22, Terrence Jones is signed unrestricted free agent to a 1-year minimum contract by Pelicans",FALSE,FALSE,"Pelicans"
"free agencySheldon McClellan / Sheldon Mac","2016-07-24","Sheldon McClellan / Sheldon Mac","free agency","Wizards","signed free agent","On 2016-07-24, Sheldon McClellan / Sheldon Mac is signed free agent by Wizards",FALSE,FALSE,"Wizards"
"Brandon Paulfree agency","2016-07-25","Brandon Paul","free agency","76ers","signed free agent","On 2016-07-25, Brandon Paul is signed free agent by 76ers",FALSE,FALSE,"76ers"
"free agencyTim Quarterman","2016-07-25","Tim Quarterman","free agency","Blazers","signed free agent to a 2-year contract","On 2016-07-25, Tim Quarterman is signed free agent to a 2-year contract by Blazers",FALSE,FALSE,"Blazers"
"free agencyRaymond Felton","2016-07-25","Raymond Felton","free agency","Clippers","signed unrestricted free agent to a 1-year minimum contract","On 2016-07-25, Raymond Felton is signed unrestricted free agent to a 1-year minimum contract by Clippers",FALSE,FALSE,"Clippers"
"Dion Waitersfree agency","2016-07-25","Dion Waiters","free agency","Heat","signed unrestricted free agent to a 2-year, $5.9M contract","On 2016-07-25, Dion Waiters is signed unrestricted free agent to a 2-year, $5.9M contract by Heat",FALSE,FALSE,"Heat"
"free agencyMike Tobey","2016-07-25","Mike Tobey","free agency","Hornets","signed free agent","On 2016-07-25, Mike Tobey is signed free agent by Hornets",FALSE,FALSE,"Hornets"
"Beau Beechfree agency","2016-07-25","Beau Beech","free agency","Nets","signed free agent to a 1-year contract","On 2016-07-25, Beau Beech is signed free agent to a 1-year contract by Nets",FALSE,FALSE,"Nets"
"free agencyTroy Williams","2016-07-26","Troy Williams","free agency","Grizzlies","signed free agent","On 2016-07-26, Troy Williams is signed free agent by Grizzlies",FALSE,FALSE,"Grizzlies"
"Danuel Housefree agency","2016-07-26","Danuel House","free agency","Wizards","signed free agent","On 2016-07-26, Danuel House is signed free agent by Wizards",FALSE,FALSE,"Wizards"
"free agencyJameel Warney","2016-07-27","Jameel Warney","free agency","Mavericks","signed free agent","On 2016-07-27, Jameel Warney is signed free agent by Mavericks",FALSE,FALSE,"Mavericks"
"free agencyKeith Hornsby","2016-07-27","Keith Hornsby","free agency","Mavericks","signed free agent","On 2016-07-27, Keith Hornsby is signed free agent by Mavericks",FALSE,FALSE,"Mavericks"
"Egidijus Mockeviciusfree agency","2016-07-27","Egidijus Mockevicius","free agency","Nets","signed free agent","On 2016-07-27, Egidijus Mockevicius is signed free agent by Nets",FALSE,FALSE,"Nets"
"free agencyRon Baker","2016-07-29","Ron Baker","free agency","Knicks","signed undrafted free agent to a 1-year contract","On 2016-07-29, Ron Baker is signed undrafted free agent to a 1-year contract by Knicks",FALSE,FALSE,"Knicks"
"free agencyShayne Whittington","2016-07-29","free agency","Shayne Whittington","Pacers","waived","On 2016-07-29, Shayne Whittington becomes a free agent from Pacers",FALSE,FALSE,"Pacers"
"free agencyPatricio Garino","2016-07-29","Patricio Garino","free agency","Spurs","signed free agent","On 2016-07-29, Patricio Garino is signed free agent by Spurs",FALSE,FALSE,"Spurs"
"DeAndre Ligginsfree agency","2016-08-02","DeAndre Liggins","free agency","Cavaliers","signed free agent to a 1-year minimum contract","On 2016-08-02, DeAndre Liggins is signed free agent to a 1-year minimum contract by Cavaliers",FALSE,FALSE,"Cavaliers"
"Chasson Randlefree agency","2016-08-03","Chasson Randle","free agency","Knicks","signed free agent","On 2016-08-03, Chasson Randle is signed free agent by Knicks",FALSE,FALSE,"Knicks"
"free agencyYogi Ferrell","2016-08-05","Yogi Ferrell","free agency","Nets","signed free agent to a 1-year contract","On 2016-08-05, Yogi Ferrell is signed free agent to a 1-year contract by Nets",FALSE,FALSE,"Nets"
"free agencyWayne Selden Jr.","2016-08-08","Wayne Selden Jr.","free agency","Grizzlies","signed free agent","On 2016-08-08, Wayne Selden Jr. is signed free agent by Grizzlies",FALSE,FALSE,"Grizzlies"
"Drew Crawfordfree agency","2016-08-11","Drew Crawford","free agency","Raptors","signed free agent","On 2016-08-11, Drew Crawford is signed free agent by Raptors",FALSE,FALSE,"Raptors"
"free agencyYanick Moreira","2016-08-12","Yanick Moreira","free agency","Raptors","signed free agent","On 2016-08-12, Yanick Moreira is signed free agent by Raptors",FALSE,FALSE,"Raptors"
"free agencyRobert Sacre","2016-08-13","Robert Sacre","free agency","Pelicans","signed unrestricted free agent","On 2016-08-13, Robert Sacre is signed unrestricted free agent by Pelicans",FALSE,FALSE,"Pelicans"
"D.J. Kennedyfree agency","2016-08-16","D.J. Kennedy","free agency","Nuggets","signed free agent","On 2016-08-16, D.J. Kennedy is signed free agent by Nuggets",FALSE,FALSE,"Nuggets"
"free agencyMarcus Georges-Hunt","2016-08-17","Marcus Georges-Hunt","free agency","Celtics","signed free agent","On 2016-08-17, Marcus Georges-Hunt is signed free agent by Celtics",FALSE,FALSE,"Celtics"
"free agencyJason Terry","2016-08-22","Jason Terry","free agency","Bucks","signed unrestricted free agent","On 2016-08-22, Jason Terry is signed unrestricted free agent by Bucks",FALSE,FALSE,"Bucks"
"free agencyYi Jianlian / Jianlian Yi","2016-08-22","Yi Jianlian / Jianlian Yi","free agency","Lakers","signed unrestricted free agent to a 1-year, $8M contract","On 2016-08-22, Yi Jianlian / Jianlian Yi is signed unrestricted free agent to a 1-year, $8M contract by Lakers",FALSE,FALSE,"Lakers"
"Kendall MarshallTibor Pleiss","2016-08-26","Tibor Pleiss","Kendall Marshall","76ers","trade with Jazz","On 2016-08-26, 76ers make trade with Jazz for Tibor Pleiss, and in exhchange give Kendall Marshall to them.",FALSE,FALSE,"76ers, Jazz"
"Jonah BoldenKendall Marshall","2016-08-26","Jonah Bolden","Kendall Marshall","76ers","trade with Jazz","On 2016-08-26, 76ers make trade with Jazz for 2017 second round pick (most favorable of Jazz, Knicks, Pistons, Warriors picks) (#36-Jonah Bolden), and in exhchange give Kendall Marshall to them.",TRUE,FALSE,"76ers, Jazz"
"Alpha KabaKendall Marshall","2016-08-26","Alpha Kaba","Kendall Marshall","76ers","trade with Jazz","On 2016-08-26, 76ers make trade with Jazz for 2017 second round pick (least favorable of Jazz, Knicks, Pistons, Warriors picks) (#60-Alpha Kaba), and in exhchange give Kendall Marshall to them.",TRUE,FALSE,"76ers, Jazz"
"free agencyZach Auguste","2016-08-29","Zach Auguste","free agency","Lakers","signed free agent","On 2016-08-29, Zach Auguste is signed free agent by Lakers",FALSE,FALSE,"Lakers"
"Alex Poythressfree agency","2016-08-29","Alex Poythress","free agency","Pacers","signed free agent","On 2016-08-29, Alex Poythress is signed free agent by Pacers",FALSE,FALSE,"Pacers"
"Joffrey LauvergneVlatko Cancar","2016-08-30","Vlatko Cancar","Joffrey Lauvergne","Nuggets","trade with Thunder","On 2016-08-30, Nuggets make trade with Thunder for second round pick (protected top 35 in 2017, unprotected in 2018) (2017 #49-Vlatko Cancar), and in exhchange give Joffrey Lauvergne to them.",TRUE,FALSE,"Nuggets, Thunder"
"Joffrey LauvergneMonte Morris","2016-08-30","Monte Morris","Joffrey Lauvergne","Nuggets","trade with Thunder","On 2016-08-30, Nuggets make trade with Thunder for second round pick (protected top 35 2017, unprotected in 2018) (2017 #51-Monte Morris), and in exhchange give Joffrey Lauvergne to them.",TRUE,FALSE,"Nuggets, Thunder"
"Carl Landryfree agency","2016-08-31","free agency","Carl Landry","76ers","waived","On 2016-08-31, Carl Landry becomes a free agent from 76ers",FALSE,FALSE,"76ers"
"free agencyTibor Pleiss","2016-08-31","free agency","Tibor Pleiss","76ers","waived","On 2016-08-31, Tibor Pleiss becomes a free agent from 76ers",FALSE,FALSE,"76ers"
