"key","date","to","from","action_team","notes","edge_label","pick_involved","rights_involved","teams_involved"
"Damion Jamesfree agencywaived2014-10-25","2014-10-25","free agency","Damion James","Wizards","waived","On 2014-10-25, Damion James is waived by Wizards",FALSE,FALSE,"Wizards"
"free agencyJohn Lucas IIIwaived2014-10-25","2014-10-25","free agency","John Lucas III","Wizards","waived","On 2014-10-25, John Lucas III is waived by Wizards",FALSE,FALSE,"Wizards"
"free agencyXavier Silaswaived2014-10-25","2014-10-25","free agency","Xavier Silas","Wizards","waived","On 2014-10-25, Xavier Silas is waived by Wizards",FALSE,FALSE,"Wizards"
"free agencyRenaldo Balkmansigned free agent2014-10-25","2014-10-25","Renaldo Balkman","free agency","Mavericks","signed free agent","On 2014-10-25, Renaldo Balkman is signed as free agent by Mavericks",FALSE,FALSE,"Mavericks"
"free agencyRenaldo Balkmanwaived2014-10-25","2014-10-25","free agency","Renaldo Balkman","Mavericks","waived","On 2014-10-25, Renaldo Balkman is waived by Mavericks",FALSE,FALSE,"Mavericks"
"free agencyMalcolm Thomas (b)signed free agent2014-10-26","2014-10-26","Malcolm Thomas (b)","free agency","76ers","signed free agent","On 2014-10-26, Malcolm Thomas (b) is signed as free agent by 76ers",FALSE,FALSE,"76ers"
"Aaron Grayfree agencywaived2014-10-26","2014-10-26","free agency","Aaron Gray","Pistons","waived","On 2014-10-26, Aaron Gray is waived by Pistons",FALSE,FALSE,"Pistons"
"Elliot Williamsfree agencywaived2014-10-27","2014-10-27","free agency","Elliot Williams","76ers","waived","On 2014-10-27, Elliot Williams is waived by 76ers",FALSE,FALSE,"76ers"
"free agencyMarquis Teaguewaived2014-10-27","2014-10-27","free agency","Marquis Teague","76ers","waived","On 2014-10-27, Marquis Teague is waived by 76ers",FALSE,FALSE,"76ers"
"free agencyMichael Eric (CBC E NBA P) / Micheal Eric (CBS R SN)waived2014-10-27","2014-10-27","free agency","Michael Eric (CBC E NBA P) / Micheal Eric (CBS R SN)","Bucks","waived","On 2014-10-27, Michael Eric (CBC E NBA P) / Micheal Eric (CBS R SN) is waived by Bucks",FALSE,FALSE,"Bucks"
"free agencyTim Frazierwaived2014-10-27","2014-10-27","free agency","Tim Frazier","Celtics","waived","On 2014-10-27, Tim Frazier is waived by Celtics",FALSE,FALSE,"Celtics"
"free agencyWill Bynumwaived2014-10-27","2014-10-27","free agency","Will Bynum","Celtics","waived","On 2014-10-27, Will Bynum is waived by Celtics",FALSE,FALSE,"Celtics"
"Carrick Felixfree agencywaived2014-10-27","2014-10-27","free agency","Carrick Felix","Jazz","waived","On 2014-10-27, Carrick Felix is waived by Jazz",FALSE,FALSE,"Jazz"
"free agencyJoe Inglesclaimed off waivers (from Clippers)2014-10-27","2014-10-27","Joe Ingles","free agency","Jazz","claimed off waivers (from Clippers)","On 2014-10-27, Joe Ingles is claimed off waivers (from Clippers) by Jazz",FALSE,FALSE,"Jazz"
"free agencyJordan Hamiltonclaimed off waivers (from Raptors)2014-10-27","2014-10-27","Jordan Hamilton","free agency","Jazz","claimed off waivers (from Raptors)","On 2014-10-27, Jordan Hamilton is claimed off waivers (from Raptors) by Jazz",FALSE,FALSE,"Jazz"
"free agencyVernon Macklinwaived2014-10-27","2014-10-27","free agency","Vernon Macklin","Pelicans","waived","On 2014-10-27, Vernon Macklin is waived by Pelicans",FALSE,FALSE,"Pelicans"
"free agencyIshmael Smith / Ish Smithwaived2014-10-27","2014-10-27","free agency","Ishmael Smith / Ish Smith","Rockets","waived","On 2014-10-27, Ishmael Smith / Ish Smith is waived by Rockets",FALSE,FALSE,"Rockets"
"free agencyJeff Adrienwaived2014-10-27","2014-10-27","free agency","Jeff Adrien","Rockets","waived","On 2014-10-27, Jeff Adrien is waived by Rockets",FALSE,FALSE,"Rockets"
"free agencyJose Juan Barea / Jose Barea / J.J. Bareawaived (reached contract buyout agreement)2014-10-27","2014-10-27","free agency","Jose Juan Barea / Jose Barea / J.J. Barea","Timberwolves","waived (reached contract buyout agreement)","On 2014-10-27, Jose Juan Barea / Jose Barea / J.J. Barea is waived by Timberwolves",FALSE,FALSE,"Timberwolves"
"Arnett MoultrieTravis Outlaw","2014-10-27","Travis Outlaw","Arnett Moultrie","76ers","trade with Knicks","In a trade with the Knicks, on 2014-10-27, the 76ers acquire Travis Outlaw, and relinquish Arnett Moultrie",FALSE,FALSE,"76ers, Knicks"
"Justin JacksonTravis Outlaw","2014-10-27","Travis Outlaw","Justin Jackson","76ers","trade with Knicks","In a trade with the Knicks, on 2014-10-27, the 76ers acquire Travis Outlaw, and relinquish 76ers option to swap 2018 second round picks with Knicks (#43-Justin Jackson)",TRUE,FALSE,"76ers, Knicks"
"Arnett MoultrieIsaac Bonga","2014-10-27","Isaac Bonga","Arnett Moultrie","76ers","trade with Knicks","In a trade with the Knicks, on 2014-10-27, the 76ers acquire 76ers option to swap 2018 second round picks with Knicks (#39-Isaac Bonga), and relinquish Arnett Moultrie",TRUE,FALSE,"76ers, Knicks"
"Isaac BongaJustin Jackson","2014-10-27","Isaac Bonga","Justin Jackson","76ers","trade with Knicks","In a trade with the Knicks, on 2014-10-27, the 76ers acquire 76ers option to swap 2018 second round picks with Knicks (#39-Isaac Bonga), and relinquish 76ers option to swap 2018 second round picks with Knicks (#43-Justin Jackson)",TRUE,FALSE,"76ers, Knicks"
"free agencyTravis Outlawwaived2014-10-27","2014-10-27","free agency","Travis Outlaw","76ers","waived","On 2014-10-27, Travis Outlaw is waived by 76ers",FALSE,FALSE,"76ers"
"Arnett Moultriefree agencywaived2014-10-27","2014-10-27","free agency","Arnett Moultrie","Knicks","waived","On 2014-10-27, Arnett Moultrie is waived by Knicks",FALSE,FALSE,"Knicks"
"free agencyGal Mekelwaived2014-10-28","2014-10-28","free agency","Gal Mekel","Mavericks","waived","On 2014-10-28, Gal Mekel is waived by Mavericks",FALSE,FALSE,"Mavericks"
"free agencyJose Juan Barea / Jose Barea / J.J. Bareasigned free agent2014-10-28","2014-10-28","Jose Juan Barea / Jose Barea / J.J. Barea","free agency","Mavericks","signed free agent","On 2014-10-28, Jose Juan Barea / Jose Barea / J.J. Barea is signed as free agent by Mavericks",FALSE,FALSE,"Mavericks"
"A.J. Pricefree agencywaived2014-11-01","2014-11-01","free agency","A.J. Price","Cavaliers","waived","On 2014-11-01, A.J. Price is waived by Cavaliers",FALSE,FALSE,"Cavaliers"
"free agencyWill Cherrysigned free agent to a multi-year contract2014-11-01","2014-11-01","Will Cherry","free agency","Cavaliers","signed free agent to a multi-year contract","On 2014-11-01, Will Cherry is signed as free agent to a multi-year contract by Cavaliers",FALSE,FALSE,"Cavaliers"
"free agencyKalin Lucassigned free agent2014-11-04","2014-11-04","Kalin Lucas","free agency","Grizzlies","signed free agent","On 2014-11-04, Kalin Lucas is signed as free agent by Grizzlies",FALSE,FALSE,"Grizzlies"
"free agencyJordan Hamiltonwaived2014-11-06","2014-11-06","free agency","Jordan Hamilton","Jazz","waived","On 2014-11-06, Jordan Hamilton is waived by Jazz",FALSE,FALSE,"Jazz"
"A.J. Pricefree agencysigned free agent2014-11-06","2014-11-06","A.J. Price","free agency","Pacers","signed free agent","On 2014-11-06, A.J. Price is signed as free agent by Pacers",FALSE,FALSE,"Pacers"
"free agencyIshmael Smith / Ish Smithsigned free agent2014-11-07","2014-11-07","Ishmael Smith / Ish Smith","free agency","Thunder","signed free agent","On 2014-11-07, Ishmael Smith / Ish Smith is signed as free agent by Thunder",FALSE,FALSE,"Thunder"
"free agencyKalin Lucaswaived2014-11-09","2014-11-09","free agency","Kalin Lucas","Grizzlies","waived","On 2014-11-09, Kalin Lucas is waived by Grizzlies",FALSE,FALSE,"Grizzlies"
"Drew Gordonfree agencysigned free agent to a multi-year contract2014-11-10","2014-11-10","Drew Gordon","free agency","76ers","signed free agent to a multi-year contract","On 2014-11-10, Drew Gordon is signed as free agent to a multi-year contract by 76ers",FALSE,FALSE,"76ers"
"free agencyMalcolm Thomas (b)waived2014-11-10","2014-11-10","free agency","Malcolm Thomas (b)","76ers","waived","On 2014-11-10, Malcolm Thomas (b) is waived by 76ers",FALSE,FALSE,"76ers"
"free agencyNemanja Nedovicwaived2014-11-11","2014-11-11","free agency","Nemanja Nedovic","Warriors","waived","On 2014-11-11, Nemanja Nedovic is waived by Warriors",FALSE,FALSE,"Warriors"
"Chris Johnson (b)free agencywaived2014-11-15","2014-11-15","free agency","Chris Johnson (b)","76ers","waived","On 2014-11-15, Chris Johnson (b) is waived by 76ers",FALSE,FALSE,"76ers"
"free agencyRobert Covingtonsigned free agent to a multi-year contract2014-11-15","2014-11-15","Robert Covington","free agency","76ers","signed free agent to a multi-year contract","On 2014-11-15, Robert Covington is signed as free agent to a multi-year contract by 76ers",FALSE,FALSE,"76ers"
"free agencyHassan Whitesidesigned free agent2014-11-19","2014-11-19","Hassan Whiteside","free agency","Grizzlies","signed free agent","On 2014-11-19, Hassan Whiteside is signed as free agent by Grizzlies",FALSE,FALSE,"Grizzlies"
"free agencyKalin Lucassigned free agent2014-11-19","2014-11-19","Kalin Lucas","free agency","Grizzlies","signed free agent","On 2014-11-19, Kalin Lucas is signed as free agent by Grizzlies",FALSE,FALSE,"Grizzlies"
"free agencyHassan Whitesidewaived2014-11-20","2014-11-20","free agency","Hassan Whiteside","Grizzlies","waived","On 2014-11-20, Hassan Whiteside is waived by Grizzlies",FALSE,FALSE,"Grizzlies"
"free agencyKalin Lucaswaived2014-11-20","2014-11-20","free agency","Kalin Lucas","Grizzlies","waived","On 2014-11-20, Kalin Lucas is waived by Grizzlies",FALSE,FALSE,"Grizzlies"
"free agencyShannon Brownwaived2014-11-24","2014-11-24","free agency","Shannon Brown","Heat","waived","On 2014-11-24, Shannon Brown is waived by Heat",FALSE,FALSE,"Heat"
"free agencyHassan Whitesidesigned free agent to a multi-year contract2014-11-24","2014-11-24","Hassan Whiteside","free agency","Heat","signed free agent to a multi-year contract","On 2014-11-24, Hassan Whiteside is signed as free agent to a multi-year contract by Heat",FALSE,FALSE,"Heat"
"free agencySebastian Telfairwaived2014-11-26","2014-11-26","free agency","Sebastian Telfair","Thunder","waived","On 2014-11-26, Sebastian Telfair is waived by Thunder",FALSE,FALSE,"Thunder"
"A.J. Pricefree agencywaived2014-11-28","2014-11-28","free agency","A.J. Price","Pacers","waived","On 2014-11-28, A.J. Price is waived by Pacers",FALSE,FALSE,"Pacers"
"free agencyJeff Adriensigned free agent2014-11-29","2014-11-29","Jeff Adrien","free agency","Timberwolves","signed free agent","On 2014-11-29, Jeff Adrien is signed as free agent by Timberwolves",FALSE,FALSE,"Timberwolves"
"free agencyWill Cherrywaived2014-11-30","2014-11-30","free agency","Will Cherry","Cavaliers","waived","On 2014-11-30, Will Cherry is waived by Cavaliers",FALSE,FALSE,"Cavaliers"
"A.J. Pricefree agencyclaimed off waivers (from Pacers)2014-11-30","2014-11-30","A.J. Price","free agency","Cavaliers","claimed off waivers (from Pacers)","On 2014-11-30, A.J. Price is claimed off waivers (from Pacers) by Cavaliers",FALSE,FALSE,"Cavaliers"
"Darius Millerfree agencywaived2014-11-30","2014-11-30","free agency","Darius Miller","Pelicans","waived","On 2014-11-30, Darius Miller is waived by Pelicans",FALSE,FALSE,"Pelicans"
"free agencyPatric Youngwaived2014-11-30","2014-11-30","free agency","Patric Young","Pelicans","waived","On 2014-11-30, Patric Young is waived by Pelicans",FALSE,FALSE,"Pelicans"
"Dante Cunninghamfree agencysigned unrestricted free agent2014-12-04","2014-12-04","Dante Cunningham","free agency","Pelicans","signed unrestricted free agent","On 2014-12-04, Dante Cunningham is signed as unrestricted free agent by Pelicans",FALSE,FALSE,"Pelicans"
"Drew Gordonfree agencywaived2014-12-05","2014-12-05","free agency","Drew Gordon","76ers","waived","On 2014-12-05, Drew Gordon is waived by 76ers",FALSE,FALSE,"76ers"
"free agencyMalcolm Lee / Malcom Leesigned free agent to a multi-year contract2014-12-05","2014-12-05","Malcolm Lee / Malcom Lee","free agency","76ers","signed free agent to a multi-year contract","On 2014-12-05, Malcolm Lee / Malcom Lee is signed as free agent to a multi-year contract by 76ers",FALSE,FALSE,"76ers"
"free agencyGal Mekelsigned free agent2014-12-05","2014-12-05","Gal Mekel","free agency","Pelicans","signed free agent","On 2014-12-05, Gal Mekel is signed as free agent by Pelicans",FALSE,FALSE,"Pelicans"
"free agencyPatrick Christophersigned free agent2014-12-10","2014-12-10","Patrick Christopher","free agency","Jazz","signed free agent","On 2014-12-10, Patrick Christopher is signed as free agent by Jazz",FALSE,FALSE,"Jazz"
"free agencyMalcolm Lee / Malcom Leewaived2014-12-11","2014-12-11","free agency","Malcolm Lee / Malcom Lee","76ers","waived","On 2014-12-11, Malcolm Lee / Malcom Lee is waived by 76ers",FALSE,FALSE,"76ers"
"Andrei KirilenkoBrandon Davies","2014-12-11","Andrei Kirilenko","Brandon Davies","76ers","trade with Nets","In a trade with the Nets, on 2014-12-11, the 76ers acquire Andrei Kirilenko, and relinquish Brandon Davies",FALSE,FALSE,"76ers, Nets"
"Andrei KirilenkoArnoldas Kulboka","2014-12-11","Andrei Kirilenko","Arnoldas Kulboka","76ers","trade with Nets","In a trade with the Nets, on 2014-12-11, the 76ers acquire Andrei Kirilenko, and relinquish 76ers option to swap 2018 second round picks with Nets (#55-Arnoldas Kulboka)",TRUE,FALSE,"76ers, Nets"
"Brandon DaviesJorge Gutierrez","2014-12-11","Jorge Gutierrez","Brandon Davies","76ers","trade with Nets","In a trade with the Nets, on 2014-12-11, the 76ers acquire Jorge Gutierrez, and relinquish Brandon Davies",FALSE,FALSE,"76ers, Nets"
"Arnoldas KulbokaJorge Gutierrez","2014-12-11","Jorge Gutierrez","Arnoldas Kulboka","76ers","trade with Nets","In a trade with the Nets, on 2014-12-11, the 76ers acquire Jorge Gutierrez, and relinquish 76ers option to swap 2018 second round picks with Nets (#55-Arnoldas Kulboka)",TRUE,FALSE,"76ers, Nets"
"Brandon DaviesKhyri Thomas","2014-12-11","Khyri Thomas","Brandon Davies","76ers","trade with Nets","In a trade with the Nets, on 2014-12-11, the 76ers acquire 76ers option to swap 2018 second round picks with Nets (#38-Khyri Thomas), and relinquish Brandon Davies",TRUE,FALSE,"76ers, Nets"
"Arnoldas KulbokaKhyri Thomas","2014-12-11","Khyri Thomas","Arnoldas Kulboka","76ers","trade with Nets","In a trade with the Nets, on 2014-12-11, the 76ers acquire 76ers option to swap 2018 second round picks with Nets (#38-Khyri Thomas), and relinquish 76ers option to swap 2018 second round picks with Nets (#55-Arnoldas Kulboka)",TRUE,FALSE,"76ers, Nets"
"Brandon Daviescash","2014-12-11","cash","Brandon Davies","76ers","trade with Nets","In a trade with the Nets, on 2014-12-11, the 76ers acquire cash, and relinquish Brandon Davies",FALSE,FALSE,"76ers, Nets"
"Arnoldas Kulbokacash","2014-12-11","cash","Arnoldas Kulboka","76ers","trade with Nets","In a trade with the Nets, on 2014-12-11, the 76ers acquire cash, and relinquish 76ers option to swap 2018 second round picks with Nets (#55-Arnoldas Kulboka)",TRUE,FALSE,"76ers, Nets"
"Darius Morrisfree agencysigned free agent2014-12-11","2014-12-11","Darius Morris","free agency","Nets","signed free agent","On 2014-12-11, Darius Morris is signed as free agent by Nets",FALSE,FALSE,"Nets"
"free agencyJorge Gutierrezwaived2014-12-12","2014-12-12","free agency","Jorge Gutierrez","76ers","waived","On 2014-12-12, Jorge Gutierrez is waived by 76ers",FALSE,FALSE,"76ers"
"free agencyRonald Roberts Jr.signed free agent2014-12-12","2014-12-12","Ronald Roberts Jr.","free agency","76ers","signed free agent","On 2014-12-12, Ronald Roberts Jr. is signed as free agent by 76ers",FALSE,FALSE,"76ers"
"free agencyRonald Roberts Jr.waived2014-12-15","2014-12-15","free agency","Ronald Roberts Jr.","76ers","waived","On 2014-12-15, Ronald Roberts Jr. is waived by 76ers",FALSE,FALSE,"76ers"
"Brandan WrightRajon Rondo","2014-12-18","Brandan Wright","Rajon Rondo","Celtics","trade with Mavericks","In a trade with the Mavericks, on 2014-12-18, the Celtics acquire Brandan Wright, and relinquish Rajon Rondo",FALSE,FALSE,"Celtics, Mavericks"
"Brandan WrightDwight Powell","2014-12-18","Brandan Wright","Dwight Powell","Celtics","trade with Mavericks","In a trade with the Mavericks, on 2014-12-18, the Celtics acquire Brandan Wright, and relinquish Dwight Powell",FALSE,FALSE,"Celtics, Mavericks"
"Jae CrowderRajon Rondo","2014-12-18","Jae Crowder","Rajon Rondo","Celtics","trade with Mavericks","In a trade with the Mavericks, on 2014-12-18, the Celtics acquire Jae Crowder, and relinquish Rajon Rondo",FALSE,FALSE,"Celtics, Mavericks"
"Dwight PowellJae Crowder","2014-12-18","Jae Crowder","Dwight Powell","Celtics","trade with Mavericks","In a trade with the Mavericks, on 2014-12-18, the Celtics acquire Jae Crowder, and relinquish Dwight Powell",FALSE,FALSE,"Celtics, Mavericks"
"Jameer NelsonRajon Rondo","2014-12-18","Jameer Nelson","Rajon Rondo","Celtics","trade with Mavericks","In a trade with the Mavericks, on 2014-12-18, the Celtics acquire Jameer Nelson, and relinquish Rajon Rondo",FALSE,FALSE,"Celtics, Mavericks"
"Dwight PowellJameer Nelson","2014-12-18","Jameer Nelson","Dwight Powell","Celtics","trade with Mavericks","In a trade with the Mavericks, on 2014-12-18, the Celtics acquire Jameer Nelson, and relinquish Dwight Powell",FALSE,FALSE,"Celtics, Mavericks"
"Guerschon YabuseleRajon Rondo","2014-12-18","Guerschon Yabusele","Rajon Rondo","Celtics","trade with Mavericks","In a trade with the Mavericks, on 2014-12-18, the Celtics acquire first round pick (protected top 3 and #15-30 in 2015, top 7 in 2016-20, unprotected in 2021) (2016 #16-Guerschon Yabusele), and relinquish Rajon Rondo",TRUE,FALSE,"Celtics, Mavericks"
"Dwight PowellGuerschon Yabusele","2014-12-18","Guerschon Yabusele","Dwight Powell","Celtics","trade with Mavericks","In a trade with the Mavericks, on 2014-12-18, the Celtics acquire first round pick (protected top 3 and #15-30 in 2015, top 7 in 2016-20, unprotected in 2021) (2016 #16-Guerschon Yabusele), and relinquish Dwight Powell",TRUE,FALSE,"Celtics, Mavericks"
"Demetrius JacksonRajon Rondo","2014-12-18","Demetrius Jackson","Rajon Rondo","Celtics","trade with Mavericks","In a trade with the Mavericks, on 2014-12-18, the Celtics acquire 2016 second round pick (more favorable of Grizzlies, Mavericks picks) (#45-Demetrius Jackson), and relinquish Rajon Rondo",TRUE,FALSE,"Celtics, Mavericks"
"Demetrius JacksonDwight Powell","2014-12-18","Demetrius Jackson","Dwight Powell","Celtics","trade with Mavericks","In a trade with the Mavericks, on 2014-12-18, the Celtics acquire 2016 second round pick (more favorable of Grizzlies, Mavericks picks) (#45-Demetrius Jackson), and relinquish Dwight Powell",TRUE,FALSE,"Celtics, Mavericks"
"cashRajon Rondo","2014-12-18","cash","Rajon Rondo","Celtics","trade with Mavericks","In a trade with the Mavericks, on 2014-12-18, the Celtics acquire $12.9M trade exception, and relinquish Rajon Rondo",FALSE,FALSE,"Celtics, Mavericks"
"free agencyVitor Faveraniwaived2014-12-18","2014-12-18","free agency","Vitor Faverani","Celtics","waived","On 2014-12-18, Vitor Faverani is waived by Celtics",FALSE,FALSE,"Celtics"
"Alexey ShvedRonny Turiaf","2014-12-19","Ronny Turiaf","Alexey Shved","76ers","3-team trade with Rockets, Timberwolves","In a 3-team trade with the Rockets, Timberwolves, on 2014-12-19, the 76ers acquire Ronny Turiaf, and relinquish Alexey Shved",FALSE,FALSE,"76ers, Rockets, Timberwolves"
"Alexey ShvedSergei Lishouk / Sergei Lishchuk","2014-12-19","Sergei Lishouk / Sergei Lishchuk","Alexey Shved","76ers","3-team trade with Rockets, Timberwolves","In a 3-team trade with the Rockets, Timberwolves, on 2014-12-19, the 76ers acquire rights to Sergei Lishouk / Sergei Lishchuk, and relinquish Alexey Shved",FALSE,TRUE,"76ers, Rockets, Timberwolves"
"Alexey ShvedJ.P. Tokoto","2014-12-19","J.P. Tokoto","Alexey Shved","76ers","3-team trade with Rockets, Timberwolves","In a 3-team trade with the Rockets, Timberwolves, on 2014-12-19, the 76ers acquire 2015 second round pick (from Rockets) (#58-J.P. Tokoto), and relinquish Alexey Shved",TRUE,FALSE,"76ers, Rockets, Timberwolves"
"free agencyGal Mekelwaived2014-12-19","2014-12-19","free agency","Gal Mekel","Pelicans","waived","On 2014-12-19, Gal Mekel is waived by Pelicans",FALSE,FALSE,"Pelicans"
"Corey BrewerTroy Daniels","2014-12-19","Corey Brewer","Troy Daniels","Rockets","3-team trade with 76ers, Timberwolves","In a 3-team trade with the 76ers, Timberwolves, on 2014-12-19, the Rockets acquire Corey Brewer, and relinquish Troy Daniels",FALSE,FALSE,"Rockets, 76ers, Timberwolves"
"Corey BrewerSergei Lishouk / Sergei Lishchuk","2014-12-19","Corey Brewer","Sergei Lishouk / Sergei Lishchuk","Rockets","3-team trade with 76ers, Timberwolves","In a 3-team trade with the 76ers, Timberwolves, on 2014-12-19, the Rockets acquire Corey Brewer, and relinquish rights to Sergei Lishouk / Sergei Lishchuk",FALSE,TRUE,"Rockets, 76ers, Timberwolves"
"Corey BrewerJ.P. Tokoto","2014-12-19","Corey Brewer","J.P. Tokoto","Rockets","3-team trade with 76ers, Timberwolves","In a 3-team trade with the 76ers, Timberwolves, on 2014-12-19, the Rockets acquire Corey Brewer, and relinquish 2015 second round pick (#58-J.P. Tokoto)",TRUE,FALSE,"Rockets, 76ers, Timberwolves"
"Corey BrewerRakeem Christmas","2014-12-19","Corey Brewer","Rakeem Christmas","Rockets","3-team trade with 76ers, Timberwolves","In a 3-team trade with the 76ers, Timberwolves, on 2014-12-19, the Rockets acquire Corey Brewer, and relinquish 2015 second round pick (protected #50-60) (#36-Rakeem Christmas)",TRUE,FALSE,"Rockets, 76ers, Timberwolves"
"Alexey ShvedTroy Daniels","2014-12-19","Alexey Shved","Troy Daniels","Rockets","3-team trade with 76ers, Timberwolves","In a 3-team trade with the 76ers, Timberwolves, on 2014-12-19, the Rockets acquire Alexey Shved, and relinquish Troy Daniels",FALSE,FALSE,"Rockets, 76ers, Timberwolves"
"Alexey ShvedRakeem Christmas","2014-12-19","Alexey Shved","Rakeem Christmas","Rockets","3-team trade with 76ers, Timberwolves","In a 3-team trade with the 76ers, Timberwolves, on 2014-12-19, the Rockets acquire Alexey Shved, and relinquish 2015 second round pick (protected #50-60) (#36-Rakeem Christmas)",TRUE,FALSE,"Rockets, 76ers, Timberwolves"
"Alexey Shvedcash","2014-12-19","Alexey Shved","cash","Rockets","3-team trade with 76ers, Timberwolves","In a 3-team trade with the 76ers, Timberwolves, on 2014-12-19, the Rockets acquire Alexey Shved, and relinquish cash considerations",FALSE,FALSE,"Rockets, 76ers, Timberwolves"
"Ronny TuriafTroy Daniels","2014-12-19","Troy Daniels","Ronny Turiaf","Timberwolves","3-team trade with 76ers, Rockets","In a 3-team trade with the 76ers, Rockets, on 2014-12-19, the Timberwolves acquire Troy Daniels, and relinquish Ronny Turiaf",FALSE,FALSE,"Timberwolves, 76ers, Rockets"
"Rakeem ChristmasRonny Turiaf","2014-12-19","Rakeem Christmas","Ronny Turiaf","Timberwolves","3-team trade with 76ers, Rockets","In a 3-team trade with the 76ers, Rockets, on 2014-12-19, the Timberwolves acquire 2015 second round pick (protected #50-60) (from Rockets) (#36-Rakeem Christmas), and relinquish Ronny Turiaf",TRUE,FALSE,"Timberwolves, 76ers, Rockets"
"cashRonny Turiaf","2014-12-19","cash","Ronny Turiaf","Timberwolves","3-team trade with 76ers, Rockets","In a 3-team trade with the 76ers, Rockets, on 2014-12-19, the Timberwolves acquire cash considerations, and relinquish Ronny Turiaf",FALSE,FALSE,"Timberwolves, 76ers, Rockets"
"Francisco Garciafree agencywaived2014-12-19","2014-12-19","free agency","Francisco Garcia","Rockets","waived","On 2014-12-19, Francisco Garcia is waived by Rockets",FALSE,FALSE,"Rockets"
"free agencyJosh Smithwaived2014-12-22","2014-12-22","free agency","Josh Smith","Pistons","waived","On 2014-12-22, Josh Smith is waived by Pistons",FALSE,FALSE,"Pistons"
"free agencyMalcolm Thomas (b)signed free agent2014-12-23","2014-12-23","Malcolm Thomas (b)","free agency","76ers","signed free agent","On 2014-12-23, Malcolm Thomas (b) is signed as free agent by 76ers",FALSE,FALSE,"76ers"
"free agencyRonny Turiafwaived2014-12-23","2014-12-23","free agency","Ronny Turiaf","76ers","waived","On 2014-12-23, Ronny Turiaf is waived by 76ers",FALSE,FALSE,"76ers"
"Anthony TolliverTony Mitchell (b)","2014-12-24","Anthony Tolliver","Tony Mitchell (b)","Pistons","trade with Suns","In a trade with the Suns, on 2014-12-24, the Pistons acquire Anthony Tolliver, and relinquish Tony Mitchell (b)",FALSE,FALSE,"Pistons, Suns"
"free agencyTarik Blackwaived2014-12-26","2014-12-26","free agency","Tarik Black","Rockets","waived","On 2014-12-26, Tarik Black is waived by Rockets",FALSE,FALSE,"Rockets"
"free agencyJosh Smithsigned free agent2014-12-26","2014-12-26","Josh Smith","free agency","Rockets","signed free agent","On 2014-12-26, Josh Smith is signed as free agent by Rockets",FALSE,FALSE,"Rockets"
"free agencyTarik Blackclaimed off waivers (from Rockets)2014-12-28","2014-12-28","Tarik Black","free agency","Lakers","claimed off waivers (from Rockets)","On 2014-12-28, Tarik Black is claimed off waivers (from Rockets) by Lakers",FALSE,FALSE,"Lakers"
"free agencyXavier Henrywaived2014-12-28","2014-12-28","free agency","Xavier Henry","Lakers","waived","On 2014-12-28, Xavier Henry is waived by Lakers",FALSE,FALSE,"Lakers"
"free agencyToure' Murry / Toure Murrywaived2015-01-04","2015-01-04","free agency","Toure' Murry / Toure Murry","Jazz","waived","On 2015-01-04, Toure' Murry / Toure Murry is waived by Jazz",FALSE,FALSE,"Jazz"
"Dion WaitersJ.R. Smith","2015-01-05","J.R. Smith","Dion Waiters","Cavaliers","3-team trade with Knicks, Thunder","In a 3-team trade with the Knicks, Thunder, on 2015-01-05, the Cavaliers acquire J.R. Smith, and relinquish Dion Waiters",FALSE,FALSE,"Cavaliers, Knicks, Thunder"
"J.R. SmithLou Amundson","2015-01-05","J.R. Smith","Lou Amundson","Cavaliers","3-team trade with Knicks, Thunder","In a 3-team trade with the Knicks, Thunder, on 2015-01-05, the Cavaliers acquire J.R. Smith, and relinquish Lou Amundson",FALSE,FALSE,"Cavaliers, Knicks, Thunder"
"Alex KirkJ.R. Smith","2015-01-05","J.R. Smith","Alex Kirk","Cavaliers","3-team trade with Knicks, Thunder","In a 3-team trade with the Knicks, Thunder, on 2015-01-05, the Cavaliers acquire J.R. Smith, and relinquish Alex Kirk",FALSE,FALSE,"Cavaliers, Knicks, Thunder"
"Dion WaitersIman Shumpert","2015-01-05","Iman Shumpert","Dion Waiters","Cavaliers","3-team trade with Knicks, Thunder","In a 3-team trade with the Knicks, Thunder, on 2015-01-05, the Cavaliers acquire Iman Shumpert, and relinquish Dion Waiters",FALSE,FALSE,"Cavaliers, Knicks, Thunder"
"Iman ShumpertLou Amundson","2015-01-05","Iman Shumpert","Lou Amundson","Cavaliers","3-team trade with Knicks, Thunder","In a 3-team trade with the Knicks, Thunder, on 2015-01-05, the Cavaliers acquire Iman Shumpert, and relinquish Lou Amundson",FALSE,FALSE,"Cavaliers, Knicks, Thunder"
"Alex KirkIman Shumpert","2015-01-05","Iman Shumpert","Alex Kirk","Cavaliers","3-team trade with Knicks, Thunder","In a 3-team trade with the Knicks, Thunder, on 2015-01-05, the Cavaliers acquire Iman Shumpert, and relinquish Alex Kirk",FALSE,FALSE,"Cavaliers, Knicks, Thunder"
